danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,artist popularity,followers,genre,genre code
0.467,0.118,7,-13.858,1,0.0375,0.976,0.00756,0.0828,0.344,69.383,audio_features,7v2YwjaAnki0eK04iYZ2FE,spotify:track:7v2YwjaAnki0eK04iYZ2FE,https://api.spotify.com/v1/tracks/7v2YwjaAnki0eK04iYZ2FE,https://api.spotify.com/v1/audio-analysis/7v2YwjaAnki0eK04iYZ2FE,178373,4,T-Bone Walker,46,137388,blues,2
0.649,0.489,5,-14.678,1,0.0417,0.686,4.43e-06,0.202,0.779,133.348,audio_features,7qOsAlgnEHf8UVmjLhRlbW,spotify:track:7qOsAlgnEHf8UVmjLhRlbW,https://api.spotify.com/v1/tracks/7qOsAlgnEHf8UVmjLhRlbW,https://api.spotify.com/v1/audio-analysis/7qOsAlgnEHf8UVmjLhRlbW,142573,4,T-Bone Walker,46,137388,blues,2
0.601,0.405,2,-13.068,0,0.0454,0.807,0.0,0.339,0.804,78.091,audio_features,5GPjOXVejgBNY3vxkmp3aI,spotify:track:5GPjOXVejgBNY3vxkmp3aI,https://api.spotify.com/v1/tracks/5GPjOXVejgBNY3vxkmp3aI,https://api.spotify.com/v1/audio-analysis/5GPjOXVejgBNY3vxkmp3aI,136640,4,T-Bone Walker,46,137388,blues,2
0.825,0.155,7,-18.399,0,0.0602,0.246,0.000161,0.0656,0.956,67.794,audio_features,7azx65grpDRroqBLSEeHwR,spotify:track:7azx65grpDRroqBLSEeHwR,https://api.spotify.com/v1/tracks/7azx65grpDRroqBLSEeHwR,https://api.spotify.com/v1/audio-analysis/7azx65grpDRroqBLSEeHwR,173813,4,T-Bone Walker,46,137388,blues,2
0.631,0.302,7,-8.938,1,0.106,0.859,5.22e-05,0.289,0.876,80.089,audio_features,5pmL5Os5qDrs40GqiGKNKK,spotify:track:5pmL5Os5qDrs40GqiGKNKK,https://api.spotify.com/v1/tracks/5pmL5Os5qDrs40GqiGKNKK,https://api.spotify.com/v1/audio-analysis/5pmL5Os5qDrs40GqiGKNKK,130267,4,T-Bone Walker,46,137388,blues,2
0.46,0.2,0,-16.193,1,0.0777,0.777,0.197,0.244,0.437,178.213,audio_features,4zMIyTKOpQzP5bxELXUXwj,spotify:track:4zMIyTKOpQzP5bxELXUXwj,https://api.spotify.com/v1/tracks/4zMIyTKOpQzP5bxELXUXwj,https://api.spotify.com/v1/audio-analysis/4zMIyTKOpQzP5bxELXUXwj,394067,3,T-Bone Walker,46,137388,blues,2
0.446,0.364,0,-12.35,1,0.0377,0.492,0.715,0.123,0.554,71.616,audio_features,4G58eE0DV5AKxReSa8T92Y,spotify:track:4G58eE0DV5AKxReSa8T92Y,https://api.spotify.com/v1/tracks/4G58eE0DV5AKxReSa8T92Y,https://api.spotify.com/v1/audio-analysis/4G58eE0DV5AKxReSa8T92Y,531240,4,T-Bone Walker,46,137388,blues,2
0.619,0.262,11,-14.441,0,0.0489,0.77,0.0101,0.158,0.419,79.285,audio_features,4tmaNlVUZKZTrAwFFsqo61,spotify:track:4tmaNlVUZKZTrAwFFsqo61,https://api.spotify.com/v1/tracks/4tmaNlVUZKZTrAwFFsqo61,https://api.spotify.com/v1/audio-analysis/4tmaNlVUZKZTrAwFFsqo61,207733,4,T-Bone Walker,46,137388,blues,2
0.603,0.253,10,-15.575,1,0.0355,0.554,0.000396,0.322,0.659,66.884,audio_features,2jj8hOnMz70Z7jjZEEkVWq,spotify:track:2jj8hOnMz70Z7jjZEEkVWq,https://api.spotify.com/v1/tracks/2jj8hOnMz70Z7jjZEEkVWq,https://api.spotify.com/v1/audio-analysis/2jj8hOnMz70Z7jjZEEkVWq,161400,4,T-Bone Walker,46,137388,blues,2
0.541,0.283,0,-13.659,1,0.0527,0.805,0.0367,0.0736,0.564,76.828,audio_features,3DjwjAUPT4zvIu6ZzcgLGJ,spotify:track:3DjwjAUPT4zvIu6ZzcgLGJ,https://api.spotify.com/v1/tracks/3DjwjAUPT4zvIu6ZzcgLGJ,https://api.spotify.com/v1/audio-analysis/3DjwjAUPT4zvIu6ZzcgLGJ,228627,4,T-Bone Walker,46,137388,blues,2
0.734,0.267,10,-11.972,1,0.0382,0.93,0.00437,0.0857,0.609,72.16,audio_features,3WGAPVaSIpYeiekAoCEQG5,spotify:track:3WGAPVaSIpYeiekAoCEQG5,https://api.spotify.com/v1/tracks/3WGAPVaSIpYeiekAoCEQG5,https://api.spotify.com/v1/audio-analysis/3WGAPVaSIpYeiekAoCEQG5,160707,4,T-Bone Walker,46,137388,blues,2
0.409,0.374,7,-11.251,1,0.0575,0.722,0.00339,0.294,0.461,164.873,audio_features,5l5CGGz9RGRo9wYPtTxSE1,spotify:track:5l5CGGz9RGRo9wYPtTxSE1,https://api.spotify.com/v1/tracks/5l5CGGz9RGRo9wYPtTxSE1,https://api.spotify.com/v1/audio-analysis/5l5CGGz9RGRo9wYPtTxSE1,341533,3,T-Bone Walker,46,137388,blues,2
0.704,0.213,7,-12.209,1,0.0492,0.673,1.41e-05,0.0593,0.71,85.358,audio_features,40axZXpxwIAAXdAFsb0S35,spotify:track:40axZXpxwIAAXdAFsb0S35,https://api.spotify.com/v1/tracks/40axZXpxwIAAXdAFsb0S35,https://api.spotify.com/v1/audio-analysis/40axZXpxwIAAXdAFsb0S35,174293,4,T-Bone Walker,46,137388,blues,2
0.572,0.316,5,-16.959,0,0.0437,0.91,0.0354,0.116,0.793,145.258,audio_features,23H2gqonVcQZpkv1Q4I0Zg,spotify:track:23H2gqonVcQZpkv1Q4I0Zg,https://api.spotify.com/v1/tracks/23H2gqonVcQZpkv1Q4I0Zg,https://api.spotify.com/v1/audio-analysis/23H2gqonVcQZpkv1Q4I0Zg,127733,4,T-Bone Walker,46,137388,blues,2
0.73,0.364,10,-17.171,0,0.0284,0.111,0.00981,0.0723,0.908,126.315,audio_features,0fYZTHoDJ9OSBLSjQ5BIeG,spotify:track:0fYZTHoDJ9OSBLSjQ5BIeG,https://api.spotify.com/v1/tracks/0fYZTHoDJ9OSBLSjQ5BIeG,https://api.spotify.com/v1/audio-analysis/0fYZTHoDJ9OSBLSjQ5BIeG,239547,4,T-Bone Walker,46,137388,blues,2
0.663,0.727,5,-4.961,1,0.0407,0.594,0.865,0.183,0.882,80.829,audio_features,5I9dM2pwqMAQm266lUII5P,spotify:track:5I9dM2pwqMAQm266lUII5P,https://api.spotify.com/v1/tracks/5I9dM2pwqMAQm266lUII5P,https://api.spotify.com/v1/audio-analysis/5I9dM2pwqMAQm266lUII5P,201827,4,T-Bone Walker,46,137388,blues,2
0.736,0.277,5,-12.18,1,0.0377,0.924,0.0048,0.0859,0.618,72.669,audio_features,31XKJZMOAMJcPniA8oWI0v,spotify:track:31XKJZMOAMJcPniA8oWI0v,https://api.spotify.com/v1/tracks/31XKJZMOAMJcPniA8oWI0v,https://api.spotify.com/v1/audio-analysis/31XKJZMOAMJcPniA8oWI0v,167227,4,T-Bone Walker,46,137388,blues,2
0.564,0.51,8,-12.35,1,0.0408,0.565,0.108,0.102,0.71,134.361,audio_features,5yq5tlo09wYBjOy8MrByxJ,spotify:track:5yq5tlo09wYBjOy8MrByxJ,https://api.spotify.com/v1/tracks/5yq5tlo09wYBjOy8MrByxJ,https://api.spotify.com/v1/audio-analysis/5yq5tlo09wYBjOy8MrByxJ,221893,4,T-Bone Walker,46,137388,blues,2
0.737,0.29,7,-13.672,1,0.0375,0.745,0.0204,0.0653,0.768,76.355,audio_features,0o3dCNvm0fANghYdEIFVJW,spotify:track:0o3dCNvm0fANghYdEIFVJW,https://api.spotify.com/v1/tracks/0o3dCNvm0fANghYdEIFVJW,https://api.spotify.com/v1/audio-analysis/0o3dCNvm0fANghYdEIFVJW,150973,4,T-Bone Walker,46,137388,blues,2
0.638,0.41,3,-11.542,1,0.0263,0.481,0.00682,0.197,0.434,82.244,audio_features,2kvywO2JcWtq7n8zXJssss,spotify:track:2kvywO2JcWtq7n8zXJssss,https://api.spotify.com/v1/tracks/2kvywO2JcWtq7n8zXJssss,https://api.spotify.com/v1/audio-analysis/2kvywO2JcWtq7n8zXJssss,374200,1,T-Bone Walker,46,137388,blues,2
0.678,0.42,7,-14.602,1,0.0361,0.0773,0.84,0.0894,0.767,105.758,audio_features,7vNS5HDDcbf06EA4k6gqWe,spotify:track:7vNS5HDDcbf06EA4k6gqWe,https://api.spotify.com/v1/tracks/7vNS5HDDcbf06EA4k6gqWe,https://api.spotify.com/v1/audio-analysis/7vNS5HDDcbf06EA4k6gqWe,175200,4,T-Bone Walker,46,137388,blues,2
0.469,0.391,5,-16.07,1,0.123,0.827,0.00109,0.248,0.583,144.329,audio_features,3mGqxGJwJqKEXqJmXHi9nm,spotify:track:3mGqxGJwJqKEXqJmXHi9nm,https://api.spotify.com/v1/tracks/3mGqxGJwJqKEXqJmXHi9nm,https://api.spotify.com/v1/audio-analysis/3mGqxGJwJqKEXqJmXHi9nm,136427,3,T-Bone Walker,46,137388,blues,2
0.629,0.113,0,-12.984,0,0.1,0.975,0.0108,0.333,0.547,84.801,audio_features,1DWDI3YuRe6diurEol3SzR,spotify:track:1DWDI3YuRe6diurEol3SzR,https://api.spotify.com/v1/tracks/1DWDI3YuRe6diurEol3SzR,https://api.spotify.com/v1/audio-analysis/1DWDI3YuRe6diurEol3SzR,151200,4,T-Bone Walker,46,137388,blues,2
0.488,0.135,0,-27.733,1,0.0606,0.933,0.0996,0.082,0.563,75.265,audio_features,079ErRwMsU1UDN5K06qVrv,spotify:track:079ErRwMsU1UDN5K06qVrv,https://api.spotify.com/v1/tracks/079ErRwMsU1UDN5K06qVrv,https://api.spotify.com/v1/audio-analysis/079ErRwMsU1UDN5K06qVrv,62973,4,T-Bone Walker,46,137388,blues,2
0.426,0.166,1,-16.944,1,0.0826,0.94,0.000435,0.135,0.326,68.452,audio_features,72LdK1uPwTSvr9EBmnw6NK,spotify:track:72LdK1uPwTSvr9EBmnw6NK,https://api.spotify.com/v1/tracks/72LdK1uPwTSvr9EBmnw6NK,https://api.spotify.com/v1/audio-analysis/72LdK1uPwTSvr9EBmnw6NK,151027,4,T-Bone Walker,46,137388,blues,2
0.476,0.544,0,-9.744,1,0.0306,0.184,0.00214,0.193,0.774,139.027,audio_features,1Vzqdl90J1jRAflpqkCU3I,spotify:track:1Vzqdl90J1jRAflpqkCU3I,https://api.spotify.com/v1/tracks/1Vzqdl90J1jRAflpqkCU3I,https://api.spotify.com/v1/audio-analysis/1Vzqdl90J1jRAflpqkCU3I,187400,4,T-Bone Walker,46,137388,blues,2
0.561,0.263,7,-11.627,1,0.106,0.971,0.207,0.206,0.848,161.524,audio_features,3vbJXyhI0Tw8dvkuT0CPLG,spotify:track:3vbJXyhI0Tw8dvkuT0CPLG,https://api.spotify.com/v1/tracks/3vbJXyhI0Tw8dvkuT0CPLG,https://api.spotify.com/v1/audio-analysis/3vbJXyhI0Tw8dvkuT0CPLG,147227,4,T-Bone Walker,46,137388,blues,2
0.658,0.336,10,-10.334,1,0.0489,0.887,0.000699,0.152,0.807,104.78,audio_features,0Blx954dlTy2SUHSH8l4Dk,spotify:track:0Blx954dlTy2SUHSH8l4Dk,https://api.spotify.com/v1/tracks/0Blx954dlTy2SUHSH8l4Dk,https://api.spotify.com/v1/audio-analysis/0Blx954dlTy2SUHSH8l4Dk,145800,4,T-Bone Walker,46,137388,blues,2
0.472,0.199,7,-19.623,1,0.0467,0.957,0.501,0.187,0.569,117.215,audio_features,06iQaEI4f0Mo6j5L2T2ozN,spotify:track:06iQaEI4f0Mo6j5L2T2ozN,https://api.spotify.com/v1/tracks/06iQaEI4f0Mo6j5L2T2ozN,https://api.spotify.com/v1/audio-analysis/06iQaEI4f0Mo6j5L2T2ozN,91867,4,T-Bone Walker,46,137388,blues,2
0.852,0.283,0,-15.243,0,0.0384,0.665,0.0458,0.0653,0.729,101.606,audio_features,6dqZhXTosvtdB3fhteOgAu,spotify:track:6dqZhXTosvtdB3fhteOgAu,https://api.spotify.com/v1/tracks/6dqZhXTosvtdB3fhteOgAu,https://api.spotify.com/v1/audio-analysis/6dqZhXTosvtdB3fhteOgAu,186787,4,T-Bone Walker,46,137388,blues,2
0.596,0.227,7,-12.522,1,0.425,0.782,0.0,0.0659,0.638,154.974,audio_features,5DslpLGC409RV17aa5dNEl,spotify:track:5DslpLGC409RV17aa5dNEl,https://api.spotify.com/v1/tracks/5DslpLGC409RV17aa5dNEl,https://api.spotify.com/v1/audio-analysis/5DslpLGC409RV17aa5dNEl,181440,4,T-Bone Walker,46,137388,blues,2
0.594,0.158,1,-10.808,1,0.0808,0.96,3.26e-05,0.586,0.524,84.48,audio_features,04dPAAcd2szonQOn8eHjCs,spotify:track:04dPAAcd2szonQOn8eHjCs,https://api.spotify.com/v1/tracks/04dPAAcd2szonQOn8eHjCs,https://api.spotify.com/v1/audio-analysis/04dPAAcd2szonQOn8eHjCs,207573,4,T-Bone Walker,46,137388,blues,2
0.613,0.159,9,-13.462,1,0.076,0.991,0.332,0.146,0.619,71.784,audio_features,2l9822tTNRpCnKfJ5cA8wO,spotify:track:2l9822tTNRpCnKfJ5cA8wO,https://api.spotify.com/v1/tracks/2l9822tTNRpCnKfJ5cA8wO,https://api.spotify.com/v1/audio-analysis/2l9822tTNRpCnKfJ5cA8wO,214307,4,T-Bone Walker,46,137388,blues,2
0.573,0.479,0,-9.158,1,0.0857,0.784,0.0417,0.0633,0.761,139.726,audio_features,24FUP9qEpRJAlEJZ0KyRM7,spotify:track:24FUP9qEpRJAlEJZ0KyRM7,https://api.spotify.com/v1/tracks/24FUP9qEpRJAlEJZ0KyRM7,https://api.spotify.com/v1/audio-analysis/24FUP9qEpRJAlEJZ0KyRM7,149600,4,T-Bone Walker,46,137388,blues,2
0.369,0.369,2,-13.637,1,0.0619,0.76,0.000159,0.193,0.257,181.78,audio_features,2PIw9zMNfQnPjtXQ6o0seA,spotify:track:2PIw9zMNfQnPjtXQ6o0seA,https://api.spotify.com/v1/tracks/2PIw9zMNfQnPjtXQ6o0seA,https://api.spotify.com/v1/audio-analysis/2PIw9zMNfQnPjtXQ6o0seA,166947,3,T-Bone Walker,46,137388,blues,2
0.656,0.396,8,-13.577,1,0.0329,0.817,0.133,0.127,0.798,132.088,audio_features,6bl7UHHcx1OY9tbvvnSssc,spotify:track:6bl7UHHcx1OY9tbvvnSssc,https://api.spotify.com/v1/tracks/6bl7UHHcx1OY9tbvvnSssc,https://api.spotify.com/v1/audio-analysis/6bl7UHHcx1OY9tbvvnSssc,170000,4,T-Bone Walker,46,137388,blues,2
0.639,0.393,0,-13.105,1,0.409,0.476,0.0183,0.12,0.93,170.996,audio_features,1V4Pv9Y71XFC98qb8c8HBm,spotify:track:1V4Pv9Y71XFC98qb8c8HBm,https://api.spotify.com/v1/tracks/1V4Pv9Y71XFC98qb8c8HBm,https://api.spotify.com/v1/audio-analysis/1V4Pv9Y71XFC98qb8c8HBm,141400,4,T-Bone Walker,46,137388,blues,2
0.499,0.191,10,-16.688,0,0.0402,0.93,0.0,0.287,0.688,70.719,audio_features,1niJqdkTWhptfnICP2MFBo,spotify:track:1niJqdkTWhptfnICP2MFBo,https://api.spotify.com/v1/tracks/1niJqdkTWhptfnICP2MFBo,https://api.spotify.com/v1/audio-analysis/1niJqdkTWhptfnICP2MFBo,126467,4,T-Bone Walker,46,137388,blues,2
0.616,0.311,5,-11.654,0,0.0452,0.938,0.00532,0.211,0.861,136.619,audio_features,3saOL3WwLSC8d8Z6I725Mz,spotify:track:3saOL3WwLSC8d8Z6I725Mz,https://api.spotify.com/v1/tracks/3saOL3WwLSC8d8Z6I725Mz,https://api.spotify.com/v1/audio-analysis/3saOL3WwLSC8d8Z6I725Mz,160800,4,T-Bone Walker,46,137388,blues,2
0.785,0.45,7,-12.917,0,0.0396,0.862,0.402,0.0918,0.933,120.342,audio_features,0tdta7K0A32V4UDM4jJzJI,spotify:track:0tdta7K0A32V4UDM4jJzJI,https://api.spotify.com/v1/tracks/0tdta7K0A32V4UDM4jJzJI,https://api.spotify.com/v1/audio-analysis/0tdta7K0A32V4UDM4jJzJI,159000,4,T-Bone Walker,46,137388,blues,2
0.565,0.453,2,-11.618,0,0.0291,0.254,0.517,0.0851,0.714,97.426,audio_features,0FGVxvhczLwriDrKRCnNkI,spotify:track:0FGVxvhczLwriDrKRCnNkI,https://api.spotify.com/v1/tracks/0FGVxvhczLwriDrKRCnNkI,https://api.spotify.com/v1/audio-analysis/0FGVxvhczLwriDrKRCnNkI,229427,3,T-Bone Walker,46,137388,blues,2
0.625,0.115,7,-14.51,1,0.123,0.948,0.0183,0.112,0.531,117.208,audio_features,6jZ9Ct4YWgWc3wCmWWzvsn,spotify:track:6jZ9Ct4YWgWc3wCmWWzvsn,https://api.spotify.com/v1/tracks/6jZ9Ct4YWgWc3wCmWWzvsn,https://api.spotify.com/v1/audio-analysis/6jZ9Ct4YWgWc3wCmWWzvsn,165933,4,T-Bone Walker,46,137388,blues,2
0.6,0.151,8,-16.983,1,0.0365,0.957,0.00612,0.339,0.615,97.711,audio_features,4KZGeY4LXMb4A9JVa0HicC,spotify:track:4KZGeY4LXMb4A9JVa0HicC,https://api.spotify.com/v1/tracks/4KZGeY4LXMb4A9JVa0HicC,https://api.spotify.com/v1/audio-analysis/4KZGeY4LXMb4A9JVa0HicC,181973,1,T-Bone Walker,46,137388,blues,2
0.575,0.303,0,-12.279,1,0.0422,0.943,0.732,0.237,0.688,105.125,audio_features,4moDZGj4lj0ZtGXoy9yCw3,spotify:track:4moDZGj4lj0ZtGXoy9yCw3,https://api.spotify.com/v1/tracks/4moDZGj4lj0ZtGXoy9yCw3,https://api.spotify.com/v1/audio-analysis/4moDZGj4lj0ZtGXoy9yCw3,141133,4,T-Bone Walker,46,137388,blues,2
0.609,0.134,2,-14.148,1,0.0472,0.994,0.47,0.205,0.517,77.763,audio_features,4hgNuenCP8nFhlmn9dBWpB,spotify:track:4hgNuenCP8nFhlmn9dBWpB,https://api.spotify.com/v1/tracks/4hgNuenCP8nFhlmn9dBWpB,https://api.spotify.com/v1/audio-analysis/4hgNuenCP8nFhlmn9dBWpB,171427,4,T-Bone Walker,46,137388,blues,2
0.691,0.333,1,-7.864,1,0.0593,0.915,0.00928,0.105,0.874,97.66,audio_features,3I9X0JfdatDOwz1TscLf9o,spotify:track:3I9X0JfdatDOwz1TscLf9o,https://api.spotify.com/v1/tracks/3I9X0JfdatDOwz1TscLf9o,https://api.spotify.com/v1/audio-analysis/3I9X0JfdatDOwz1TscLf9o,137707,3,T-Bone Walker,46,137388,blues,2
0.625,0.109,7,-16.459,1,0.0444,0.984,0.0533,0.147,0.268,69.844,audio_features,0fT0egpgE8pgQbcRDuIhWw,spotify:track:0fT0egpgE8pgQbcRDuIhWw,https://api.spotify.com/v1/tracks/0fT0egpgE8pgQbcRDuIhWw,https://api.spotify.com/v1/audio-analysis/0fT0egpgE8pgQbcRDuIhWw,179893,4,T-Bone Walker,46,137388,blues,2
0.622,0.587,0,-13.516,1,0.0387,0.05,0.00712,0.173,0.754,142.456,audio_features,32paJ9GUt9Zfw2PRHwbtne,spotify:track:32paJ9GUt9Zfw2PRHwbtne,https://api.spotify.com/v1/tracks/32paJ9GUt9Zfw2PRHwbtne,https://api.spotify.com/v1/audio-analysis/32paJ9GUt9Zfw2PRHwbtne,195960,4,T-Bone Walker,46,137388,blues,2
0.432,0.612,5,-9.974,1,0.0671,0.53,0.0474,0.915,0.764,134.481,audio_features,4HvBStxwPleHBF6nFg1RAX,spotify:track:4HvBStxwPleHBF6nFg1RAX,https://api.spotify.com/v1/tracks/4HvBStxwPleHBF6nFg1RAX,https://api.spotify.com/v1/audio-analysis/4HvBStxwPleHBF6nFg1RAX,470813,4,Otis Rush,45,125903,blues,2
0.62,0.674,0,-9.441,1,0.0445,0.457,2.48e-06,0.693,0.807,129.71,audio_features,1lDyMZSU7lNtccqDxNmojL,spotify:track:1lDyMZSU7lNtccqDxNmojL,https://api.spotify.com/v1/tracks/1lDyMZSU7lNtccqDxNmojL,https://api.spotify.com/v1/audio-analysis/1lDyMZSU7lNtccqDxNmojL,220107,4,Otis Rush,45,125903,blues,2
0.431,0.598,9,-9.062,1,0.0293,0.163,0.0,0.829,0.412,101.527,audio_features,1DSwIyCi6pzb7FrTrHlrnx,spotify:track:1DSwIyCi6pzb7FrTrHlrnx,https://api.spotify.com/v1/tracks/1DSwIyCi6pzb7FrTrHlrnx,https://api.spotify.com/v1/audio-analysis/1DSwIyCi6pzb7FrTrHlrnx,361240,3,Otis Rush,45,125903,blues,2
0.56,0.659,7,-8.674,1,0.0338,0.57,2.4e-05,0.72,0.775,88.13,audio_features,03zBpie5vkPEBvICM5gwP6,spotify:track:03zBpie5vkPEBvICM5gwP6,https://api.spotify.com/v1/tracks/03zBpie5vkPEBvICM5gwP6,https://api.spotify.com/v1/audio-analysis/03zBpie5vkPEBvICM5gwP6,180267,4,Otis Rush,45,125903,blues,2
0.5,0.706,0,-9.577,1,0.0354,0.383,0.186,0.659,0.752,139.173,audio_features,7p7s83yCBNY0kjgBXe0whz,spotify:track:7p7s83yCBNY0kjgBXe0whz,https://api.spotify.com/v1/tracks/7p7s83yCBNY0kjgBXe0whz,https://api.spotify.com/v1/audio-analysis/7p7s83yCBNY0kjgBXe0whz,259187,4,Otis Rush,45,125903,blues,2
0.464,0.626,9,-8.095,0,0.0315,0.202,0.0,0.898,0.487,98.606,audio_features,3kuyYGUp93egKcltZhEMEX,spotify:track:3kuyYGUp93egKcltZhEMEX,https://api.spotify.com/v1/tracks/3kuyYGUp93egKcltZhEMEX,https://api.spotify.com/v1/audio-analysis/3kuyYGUp93egKcltZhEMEX,357400,3,Otis Rush,45,125903,blues,2
0.559,0.711,9,-8.331,0,0.051,0.339,0.0,0.679,0.71,128.016,audio_features,4HpfvhAnrPWqGBW17OsxkQ,spotify:track:4HpfvhAnrPWqGBW17OsxkQ,https://api.spotify.com/v1/tracks/4HpfvhAnrPWqGBW17OsxkQ,https://api.spotify.com/v1/audio-analysis/4HpfvhAnrPWqGBW17OsxkQ,346587,4,Otis Rush,45,125903,blues,2
0.491,0.701,7,-8.847,1,0.0432,0.646,0.000167,0.743,0.798,63.408,audio_features,0nAyaVJFNidavqNc1ysNzg,spotify:track:0nAyaVJFNidavqNc1ysNzg,https://api.spotify.com/v1/tracks/0nAyaVJFNidavqNc1ysNzg,https://api.spotify.com/v1/audio-analysis/0nAyaVJFNidavqNc1ysNzg,283373,4,Otis Rush,45,125903,blues,2
0.367,0.602,2,-8.794,0,0.0414,0.649,0.000215,0.514,0.494,99.773,audio_features,4mSx2jeBSOxHY9Dc9ciPF5,spotify:track:4mSx2jeBSOxHY9Dc9ciPF5,https://api.spotify.com/v1/tracks/4mSx2jeBSOxHY9Dc9ciPF5,https://api.spotify.com/v1/audio-analysis/4mSx2jeBSOxHY9Dc9ciPF5,205827,3,Otis Rush,45,125903,blues,2
0.412,0.722,0,-7.595,1,0.0342,0.346,0.112,0.665,0.791,123.99,audio_features,2OZnmkCCWAm5n2YKuP3Dp8,spotify:track:2OZnmkCCWAm5n2YKuP3Dp8,https://api.spotify.com/v1/tracks/2OZnmkCCWAm5n2YKuP3Dp8,https://api.spotify.com/v1/audio-analysis/2OZnmkCCWAm5n2YKuP3Dp8,302600,4,Otis Rush,45,125903,blues,2
0.595,0.509,2,-8.837,1,0.0287,0.32,0.0,0.685,0.788,105.618,audio_features,2S98fiBqNAE2C5f66SUE25,spotify:track:2S98fiBqNAE2C5f66SUE25,https://api.spotify.com/v1/tracks/2S98fiBqNAE2C5f66SUE25,https://api.spotify.com/v1/audio-analysis/2S98fiBqNAE2C5f66SUE25,294720,3,Otis Rush,45,125903,blues,2
0.389,0.97,5,-4.115,1,0.0521,0.063,0.276,0.978,0.565,74.631,audio_features,6Tac6D4qqAsCWwJeYoKpEY,spotify:track:6Tac6D4qqAsCWwJeYoKpEY,https://api.spotify.com/v1/tracks/6Tac6D4qqAsCWwJeYoKpEY,https://api.spotify.com/v1/audio-analysis/6Tac6D4qqAsCWwJeYoKpEY,278267,4,Otis Rush,45,125903,blues,2
0.447,0.887,7,-4.265,1,0.0298,0.0532,0.0165,0.976,0.487,97.216,audio_features,3txqGW8rBHbUHXQCDoZWWG,spotify:track:3txqGW8rBHbUHXQCDoZWWG,https://api.spotify.com/v1/tracks/3txqGW8rBHbUHXQCDoZWWG,https://api.spotify.com/v1/audio-analysis/3txqGW8rBHbUHXQCDoZWWG,428933,3,Otis Rush,45,125903,blues,2
0.541,0.936,7,-3.876,1,0.056,0.207,1.61e-05,0.948,0.489,150.653,audio_features,7GZ1vB0iFbdFomSuYoHjYs,spotify:track:7GZ1vB0iFbdFomSuYoHjYs,https://api.spotify.com/v1/tracks/7GZ1vB0iFbdFomSuYoHjYs,https://api.spotify.com/v1/audio-analysis/7GZ1vB0iFbdFomSuYoHjYs,267493,4,Otis Rush,45,125903,blues,2
0.3,0.864,7,-2.926,1,0.0436,0.291,8.02e-06,0.898,0.535,169.898,audio_features,1IPM9edkL71bXNulJQY8kl,spotify:track:1IPM9edkL71bXNulJQY8kl,https://api.spotify.com/v1/tracks/1IPM9edkL71bXNulJQY8kl,https://api.spotify.com/v1/audio-analysis/1IPM9edkL71bXNulJQY8kl,537587,3,Otis Rush,45,125903,blues,2
0.266,0.98,2,-2.629,1,0.0728,0.184,0.00112,0.952,0.387,170.747,audio_features,2b57gqCr7Ajaonya303adw,spotify:track:2b57gqCr7Ajaonya303adw,https://api.spotify.com/v1/tracks/2b57gqCr7Ajaonya303adw,https://api.spotify.com/v1/audio-analysis/2b57gqCr7Ajaonya303adw,336533,4,Otis Rush,45,125903,blues,2
0.289,0.866,4,-3.339,0,0.038,0.362,0.000593,0.819,0.462,177.406,audio_features,6RDAQECl0plbnHJ3OYuLnb,spotify:track:6RDAQECl0plbnHJ3OYuLnb,https://api.spotify.com/v1/tracks/6RDAQECl0plbnHJ3OYuLnb,https://api.spotify.com/v1/audio-analysis/6RDAQECl0plbnHJ3OYuLnb,369080,3,Otis Rush,45,125903,blues,2
0.412,0.932,2,-4.428,1,0.0362,0.202,0.0165,0.976,0.779,133.127,audio_features,0lTtzPczGydiMB07VrajKH,spotify:track:0lTtzPczGydiMB07VrajKH,https://api.spotify.com/v1/tracks/0lTtzPczGydiMB07VrajKH,https://api.spotify.com/v1/audio-analysis/0lTtzPczGydiMB07VrajKH,318507,4,Otis Rush,45,125903,blues,2
0.513,0.856,2,-5.039,1,0.0291,0.291,0.0151,0.979,0.721,145.721,audio_features,78DIPkdU6kDEDdPNTejXRV,spotify:track:78DIPkdU6kDEDdPNTejXRV,https://api.spotify.com/v1/tracks/78DIPkdU6kDEDdPNTejXRV,https://api.spotify.com/v1/audio-analysis/78DIPkdU6kDEDdPNTejXRV,225067,4,Otis Rush,45,125903,blues,2
0.502,0.929,2,-4.537,1,0.0399,0.382,0.137,0.956,0.848,115.571,audio_features,74LNMuKTl6sNJWhw00antY,spotify:track:74LNMuKTl6sNJWhw00antY,https://api.spotify.com/v1/tracks/74LNMuKTl6sNJWhw00antY,https://api.spotify.com/v1/audio-analysis/74LNMuKTl6sNJWhw00antY,425147,4,Otis Rush,45,125903,blues,2
0.317,0.719,2,-5.053,0,0.0301,0.353,0.00254,0.951,0.49,169.65,audio_features,5SbCcL5GuWezZNszjCnx2Y,spotify:track:5SbCcL5GuWezZNszjCnx2Y,https://api.spotify.com/v1/tracks/5SbCcL5GuWezZNszjCnx2Y,https://api.spotify.com/v1/audio-analysis/5SbCcL5GuWezZNszjCnx2Y,310587,3,Otis Rush,45,125903,blues,2
